user_id,name,age,gender,city,income_bracket,product_id,product_name,category,brand,price_paid,rating_given,timestamp
853,Riya Iyer,31,Other,Mumbai,Lower-Middle,1065,TorqueX Automotive 820,Automotive,TorqueX,28018.8,3.1,2025-01-29 23:01:04
699,Zara Khan,36,Male,Pune,Upper-Middle,1768,KiddiCo Toy 434,Toys,KiddiCo,3095.58,4.7,2025-01-30 00:21:04
974,Nikhil Reddy,40,Male,Mumbai,Middle,1782,Silka Beauty 480,Beauty,Silka,2407.95,4.7,2025-01-30 00:31:04
895,Kavya Iyer,36,Female,Jaipur,Upper-Middle,1335,SwiftFit Sport 560,Sports,SwiftFit,5192.66,4.1,2025-01-30 01:40:04
784,Ishan Reddy,28,Other,Bengaluru,Middle,1262,Inkspire Book 387,Books,Inkspire,148.63,3.7,2025-01-30 03:55:04
769,Rohan Nair,30,Female,Bengaluru,Low,1736,ZenWare Electronic 125,Electronics,ZenWare,44425.67,3.8,2025-01-30 04:50:04
142,Saanvi Nair,35,Male,Jaipur,Low,1089,Inkspire Book 272,Books,Inkspire,126.15,4.2,2025-01-30 07:11:04
704,Tarun Iyer,32,Other,Bengaluru,Lower-Middle,1656,Tailspin Pet 996,Pets,Tailspin,9297.89,3.6,2025-01-30 10:13:04
325,Rohan Mehta,25,Male,Pune,Upper-Middle,1114,NovaTech Electronic 386,Electronics,NovaTech,63800.45,4.1,2025-01-30 10:34:04
263,Kabir Sharma,22,Male,Bengaluru,Middle,1278,SwiftFit Sport 997,Sports,SwiftFit,7310.32,4.0,2025-01-30 10:38:04
367,Ishan Nair,38,Female,Delhi,High,1229,GearGrid Automotive 293,Automotive,GearGrid,19250.6,3.6,2025-01-30 11:07:04
26,Rohan Patel,27,Female,Jaipur,Lower-Middle,1627,Silka Beauty 851,Beauty,Silka,879.66,3.9,2025-01-30 13:08:04
270,Neeraj Sharma,29,Other,Delhi,Lower-Middle,1642,GoodGrain Grocery 910,Grocery,GoodGrain,320.54,3.7,2025-01-30 13:29:04
209,Yash Khan,27,Other,Ahmedabad,Middle,1971,Flexion Sport 506,Sports,Flexion,6433.72,2.8,2025-01-30 15:29:04
441,Riya Patel,33,Male,Kochi,Middle,1500,PeakPro Sport 255,Sports,PeakPro,3229.56,3.4,2025-01-30 17:34:04
280,Ira Reddy,30,Female,Pune,Middle,1343,Pageturn Book 793,Books,Pageturn,635.49,3.3,2025-01-30 17:51:04
264,Kabir Mehta,25,Female,Kochi,Middle,1727,PeakPro Sport 473,Sports,PeakPro,21274.1,4.9,2025-01-30 18:55:04
313,Anaya Nair,37,Female,Pune,Middle,1269,JoyBox Toy 180,Toys,JoyBox,710.73,4.7,2025-01-30 21:29:04
170,Anaya Patel,18,Other,Kochi,Low,1484,PixelPeak Electronic 159,Electronics,PixelPeak,44681.2,3.8,2025-01-30 21:40:04
132,Mira Reddy,23,Other,Kochi,Lower-Middle,1431,PeakPro Sport 764,Sports,PeakPro,9383.24,4.3,2025-01-31 00:11:04
959,Saanvi Das,32,Other,Mumbai,Middle,1016,CasaCore Home 214,Home,CasaCore,7716.25,3.9,2025-01-31 02:54:04
106,Advika Mukherjee,25,Female,Kolkata,Middle,1286,Naturra Beauty 617,Beauty,Naturra,1840.09,4.6,2025-01-31 03:30:04
199,Mira Singh,42,Male,Bengaluru,Lower-Middle,1465,Flexion Sport 502,Sports,Flexion,14800.62,4.7,2025-01-31 04:07:04
471,Ira Khan,32,Female,Pune,Middle,1309,Pawfect Pet 563,Pets,Pawfect,3736.32,3.9,2025-01-31 04:56:04
516,Riya Nair,21,Other,Pune,Middle,1996,Tailspin Pet 337,Pets,Tailspin,6360.97,3.5,2025-01-31 06:27:04
997,Vikram Singh,22,Female,Jaipur,Upper-Middle,1546,CasaCore Home 353,Home,CasaCore,4451.84,3.7,2025-01-31 07:54:04
852,Nikhil Khan,44,Female,Bengaluru,Middle,1824,GlowGrid Home 826,Home,GlowGrid,6717.11,3.8,2025-01-31 17:52:04
286,Ishan Singh,34,Male,Mumbai,Upper-Middle,1406,Saffra Fashion 920,Fashion,Saffra,1797.98,4.3,2025-01-31 19:40:04
215,Nikhil Iyer,39,Other,Jaipur,Middle,1047,KiddiCo Toy 429,Toys,KiddiCo,1632.22,4.2,2025-01-31 19:48:04
577,Kavya Mehta,34,Other,Ahmedabad,Upper-Middle,1590,NutriGo Grocery 114,Grocery,NutriGo,232.97,4.6,2025-01-31 23:44:04
510,Aryan Iyer,32,Male,Hyderabad,Middle,1986,Silka Beauty 772,Beauty,Silka,1547.97,3.7,2025-01-31 23:55:04
812,Kabir Sharma,49,Male,Delhi,Middle,1079,ModeX Fashion 640,Fashion,ModeX,910.35,4.1,2025-02-01 01:20:04
743,Kabir Mehta,37,Other,Jaipur,Upper-Middle,1067,Flexion Sport 343,Sports,Flexion,13987.55,4.5,2025-02-01 01:53:04
561,Shreya Das,30,Female,Ahmedabad,Upper-Middle,1767,PlayPulse Toy 311,Toys,PlayPulse,2672.91,4.1,2025-02-01 02:02:04
398,Rohan Khan,35,Female,Jaipur,Low,1979,GearGrid Automotive 386,Automotive,GearGrid,3582.2,3.8,2025-02-01 03:11:04
172,Aryan Das,30,Other,Ahmedabad,Low,1751,Silka Beauty 261,Beauty,Silka,3162.31,3.7,2025-02-01 03:23:04
963,Shreya Iyer,38,Other,Chennai,Middle,1065,TorqueX Automotive 820,Automotive,TorqueX,21644.63,4.0,2025-02-01 03:39:04
286,Ishan Singh,34,Male,Mumbai,Upper-Middle,1027,PureGlow Beauty 384,Beauty,PureGlow,2597.79,3.9,2025-02-01 04:36:04
938,Anaya Iyer,37,Female,Jaipur,Upper-Middle,1424,CasaCore Home 298,Home,CasaCore,3980.68,3.9,2025-02-01 06:04:04
931,Yash Patel,18,Male,Jaipur,Middle,1174,UrbanLeaf Fashion 352,Fashion,UrbanLeaf,895.37,4.2,2025-02-01 07:07:04
332,Ira Iyer,26,Male,Jaipur,Upper-Middle,1012,Funfinity Toy 388,Toys,Funfinity,3147.26,4.4,2025-02-01 07:25:04
174,Tarun Sharma,30,Female,Jaipur,Middle,1319,PlayPulse Toy 408,Toys,PlayPulse,319.65,4.2,2025-02-01 07:29:04
413,Ira Sharma,43,Female,Hyderabad,Middle,1075,GlowGrid Home 593,Home,GlowGrid,12521.41,3.6,2025-02-01 11:44:04
102,Vikram Mukherjee,48,Female,Mumbai,High,1554,Pageturn Book 462,Books,Pageturn,523.83,4.1,2025-02-01 11:51:04
771,Aarav Sharma,30,Female,Chennai,Middle,1799,Pageturn Book 210,Books,Pageturn,263.21,4.4,2025-02-01 13:06:04
865,Anaya Iyer,34,Female,Delhi,Lower-Middle,1757,PureGlow Beauty 147,Beauty,PureGlow,2676.57,5.0,2025-02-01 15:50:04
926,Diya Khan,34,Male,Jaipur,Middle,1945,PureGlow Beauty 727,Beauty,PureGlow,4343.73,4.7,2025-02-01 17:59:04
400,Riya Sharma,25,Female,Delhi,Lower-Middle,1528,PixelPeak Electronic 670,Electronics,PixelPeak,1462.46,4.3,2025-02-01 18:53:04
148,Neeraj Mehta,33,Female,Hyderabad,Lower-Middle,1019,ModeX Fashion 396,Fashion,ModeX,1195.74,4.1,2025-02-01 19:01:04
590,Mira Sharma,25,Female,Jaipur,Upper-Middle,1355,GreenBarn Grocery 547,Grocery,GreenBarn,309.93,4.3,2025-02-01 19:22:04
911,Mira Mukherjee,18,Female,Kolkata,Upper-Middle,1614,DailyFresh Grocery 995,Grocery,DailyFresh,110.47,4.6,2025-02-01 20:59:04
842,Kavya Singh,27,Female,Delhi,Lower-Middle,1789,Naturra Beauty 179,Beauty,Naturra,2047.23,3.6,2025-02-01 21:37:04
697,Kabir Singh,31,Other,Delhi,Lower-Middle,1683,DailyFresh Grocery 971,Grocery,DailyFresh,96.78,4.5,2025-02-01 23:15:04
368,Vikram Reddy,48,Other,Bengaluru,Upper-Middle,1328,FurEver Pet 865,Pets,FurEver,961.23,3.4,2025-02-01 23:36:04
459,Ira Sharma,46,Female,Hyderabad,Middle,1718,Quillhouse Book 786,Books,Quillhouse,1097.02,3.9,2025-02-02 00:54:04
460,Tarun Patel,32,Other,Jaipur,Low,1890,ModeX Fashion 541,Fashion,ModeX,742.68,3.6,2025-02-02 03:53:04
292,Aryan Reddy,36,Male,Jaipur,Low,1688,TorqueX Automotive 296,Automotive,TorqueX,9101.53,4.8,2025-02-02 04:38:04
526,Vikram Iyer,40,Male,Kolkata,Middle,1490,Flexion Sport 177,Sports,Flexion,12677.69,4.3,2025-02-02 05:33:04
211,Shreya Mukherjee,26,Male,Ahmedabad,Middle,1970,UrbanLeaf Fashion 624,Fashion,UrbanLeaf,3054.34,3.3,2025-02-02 07:47:04
627,Mira Singh,26,Male,Hyderabad,Lower-Middle,1904,RidePro Automotive 841,Automotive,RidePro,888.07,3.7,2025-02-02 10:10:04
679,Neeraj Singh,32,Other,Kochi,Upper-Middle,1554,Pageturn Book 462,Books,Pageturn,487.17,4.6,2025-02-02 10:38:04
41,Neeraj Khan,31,Female,Hyderabad,High,1146,Pawfect Pet 241,Pets,Pawfect,2394.79,3.5,2025-02-02 10:39:04
867,Anaya Mukherjee,44,Male,Hyderabad,Middle,1252,PetVibe Pet 462,Pets,PetVibe,10374.62,3.7,2025-02-02 10:59:04
146,Vikram Reddy,25,Male,Pune,Middle,1904,RidePro Automotive 841,Automotive,RidePro,690.28,4.8,2025-02-02 11:53:04
686,Saanvi Das,36,Female,Ahmedabad,High,1753,Autonix Automotive 832,Automotive,Autonix,16188.71,4.3,2025-02-02 12:57:04
854,Aryan Mehta,31,Male,Pune,Middle,1040,RoadRite Automotive 275,Automotive,RoadRite,3237.23,3.8,2025-02-02 14:30:04
725,Mira Khan,35,Other,Bengaluru,Middle,1495,Tailspin Pet 219,Pets,Tailspin,9331.88,3.3,2025-02-02 15:16:04
918,Saanvi Mukherjee,19,Male,Ahmedabad,Middle,1348,PureFarm Grocery 544,Grocery,PureFarm,315.54,3.3,2025-02-02 16:43:04
388,Yash Mukherjee,25,Female,Delhi,Middle,1286,Naturra Beauty 617,Beauty,Naturra,1796.69,3.9,2025-02-02 23:52:04
948,Nikhil Patel,35,Male,Bengaluru,Lower-Middle,1341,Pawfect Pet 431,Pets,Pawfect,5755.53,3.1,2025-02-03 01:09:04
779,Rohan Singh,26,Male,Chennai,Upper-Middle,1927,Whiskerly Pet 302,Pets,Whiskerly,340.04,3.8,2025-02-03 01:51:04
173,Riya Reddy,23,Female,Bengaluru,Middle,1062,Funfinity Toy 660,Toys,Funfinity,4048.5,4.6,2025-02-03 02:00:04
211,Shreya Mukherjee,26,Male,Ahmedabad,Middle,1571,Flexion Sport 976,Sports,Flexion,5737.11,4.3,2025-02-03 02:23:04
81,Advika Mehta,30,Male,Kochi,Middle,1097,Tailspin Pet 871,Pets,Tailspin,142.07,3.1,2025-02-03 04:09:04
931,Yash Patel,18,Male,Jaipur,Middle,1689,ModeX Fashion 655,Fashion,ModeX,3120.47,5.0,2025-02-03 05:16:04
763,Ishan Sharma,23,Male,Mumbai,Lower-Middle,1545,Funfinity Toy 830,Toys,Funfinity,3942.09,3.9,2025-02-03 05:49:04
442,Kavya Mehta,30,Female,Hyderabad,Low,1877,Quillhouse Book 819,Books,Quillhouse,1387.63,5.0,2025-02-03 07:10:04
908,Ira Das,23,Other,Bengaluru,Middle,1308,Leaf&Line Book 861,Books,Leaf&Line,613.82,4.3,2025-02-03 09:27:04
939,Neeraj Iyer,23,Female,Chennai,Upper-Middle,1388,Toyverse Toy 653,Toys,Toyverse,1875.67,4.0,2025-02-03 11:16:04
738,Rohan Mukherjee,44,Other,Jaipur,Lower-Middle,1834,KiddiCo Toy 527,Toys,KiddiCo,4020.81,5.0,2025-02-03 12:01:04
731,Saanvi Iyer,31,Female,Kolkata,Upper-Middle,1323,Electra Electronic 351,Electronics,Electra,15657.15,4.5,2025-02-03 12:47:04
365,Nikhil Khan,27,Male,Delhi,Upper-Middle,1855,Auralux Electronic 708,Electronics,Auralux,65193.77,3.5,2025-02-03 13:45:04
766,Kavya Mukherjee,18,Male,Hyderabad,Middle,1049,Strider Sport 823,Sports,Strider,9506.1,4.1,2025-02-03 13:55:04
441,Riya Patel,33,Male,Kochi,Middle,1811,DailyFresh Grocery 785,Grocery,DailyFresh,329.81,4.9,2025-02-03 13:58:04
496,Anaya Reddy,36,Other,Kochi,Lower-Middle,1114,NovaTech Electronic 386,Electronics,NovaTech,48904.51,3.7,2025-02-03 14:52:04
414,Tarun Mukherjee,33,Female,Kolkata,Low,1972,Funfinity Toy 452,Toys,Funfinity,3652.69,3.1,2025-02-03 16:37:04
174,Tarun Sharma,30,Female,Jaipur,Middle,1711,NovaTech Electronic 213,Electronics,NovaTech,9527.7,3.1,2025-02-03 16:52:04
350,Anaya Singh,33,Other,Chennai,Lower-Middle,1377,PureFarm Grocery 501,Grocery,PureFarm,411.9,4.8,2025-02-03 16:59:04
987,Nikhil Singh,31,Female,Ahmedabad,Middle,1971,Flexion Sport 506,Sports,Flexion,4743.92,4.1,2025-02-03 17:29:04
21,Ira Khan,46,Male,Bengaluru,High,1020,GoodGrain Grocery 475,Grocery,GoodGrain,270.85,3.5,2025-02-03 18:06:04
435,Neeraj Mehta,29,Other,Bengaluru,Lower-Middle,1069,Auralux Electronic 981,Electronics,Auralux,36293.75,3.8,2025-02-03 18:49:04
51,Rohan Reddy,30,Other,Hyderabad,Low,1659,TorqueX Automotive 414,Automotive,TorqueX,480.76,5.0,2025-02-03 19:20:04
55,Riya Iyer,18,Female,Mumbai,Upper-Middle,1794,StoryArc Book 505,Books,StoryArc,1270.86,3.8,2025-02-03 19:22:04
259,Ishan Mukherjee,21,Female,Kolkata,Middle,1540,Leaf&Line Book 830,Books,Leaf&Line,1243.08,4.3,2025-02-03 19:22:04
538,Kabir Khan,39,Male,Kochi,Middle,1512,KiddiCo Toy 572,Toys,KiddiCo,4527.69,3.6,2025-02-03 20:32:04
226,Aryan Mehta,25,Other,Pune,Upper-Middle,1554,Pageturn Book 462,Books,Pageturn,535.03,5.0,2025-02-03 20:34:04
379,Shreya Nair,26,Female,Chennai,Lower-Middle,1724,Electra Electronic 115,Electronics,Electra,12231.05,3.3,2025-02-03 21:02:04
366,Yash Patel,28,Male,Hyderabad,Upper-Middle,1877,Quillhouse Book 819,Books,Quillhouse,1389.96,5.0,2025-02-03 23:44:04
842,Kavya Singh,27,Female,Delhi,Lower-Middle,1832,JoyBox Toy 384,Toys,JoyBox,1809.36,5.0,2025-02-04 01:29:04
531,Aarav Mehta,37,Male,Kochi,Lower-Middle,1993,RoadRite Automotive 780,Automotive,RoadRite,10529.47,5.0,2025-02-04 02:00:04
404,Aarav Mehta,33,Female,Chennai,Upper-Middle,1753,Autonix Automotive 832,Automotive,Autonix,17579.11,4.4,2025-02-04 03:08:04
635,Kabir Mehta,36,Male,Kochi,Middle,1235,Flexion Sport 258,Sports,Flexion,9976.93,4.4,2025-02-04 03:15:04
357,Anaya Das,21,Male,Pune,Upper-Middle,1441,PetVibe Pet 946,Pets,PetVibe,1164.1,4.4,2025-02-04 04:22:04
687,Yash Nair,43,Female,Delhi,Upper-Middle,1115,ZenWare Electronic 108,Electronics,ZenWare,17080.51,4.3,2025-02-04 06:05:04
946,Ira Reddy,28,Other,Delhi,Middle,1944,NutriGo Grocery 674,Grocery,NutriGo,329.76,4.3,2025-02-04 06:35:04
187,Saanvi Sharma,29,Other,Bengaluru,Upper-Middle,1244,Strider Sport 604,Sports,Strider,5140.87,3.5,2025-02-04 07:00:04
600,Yash Patel,41,Male,Hyderabad,Middle,1746,Velora Fashion 318,Fashion,Velora,2572.08,4.5,2025-02-04 11:12:04
944,Yash Iyer,25,Male,Chennai,Lower-Middle,1930,GoodGrain Grocery 734,Grocery,GoodGrain,141.05,3.6,2025-02-04 12:19:04
256,Rohan Das,35,Female,Kolkata,Low,1079,ModeX Fashion 640,Fashion,ModeX,1127.58,3.7,2025-02-04 14:54:04
890,Tarun Sharma,25,Other,Delhi,Middle,1646,PixelPeak Electronic 272,Electronics,PixelPeak,18077.18,3.9,2025-02-04 16:02:04
908,Ira Das,23,Other,Bengaluru,Middle,1962,RoadRite Automotive 801,Automotive,RoadRite,2472.42,4.8,2025-02-04 18:24:04
400,Riya Sharma,25,Female,Delhi,Lower-Middle,1032,Toyverse Toy 974,Toys,Toyverse,777.55,5.0,2025-02-04 20:28:04
761,Kabir Iyer,30,Other,Ahmedabad,Middle,1764,Funfinity Toy 540,Toys,Funfinity,136.57,4.6,2025-02-04 20:31:04
818,Yash Singh,25,Other,Bengaluru,Low,1917,Leaf&Line Book 138,Books,Leaf&Line,505.17,4.9,2025-02-04 20:37:04
828,Ira Khan,39,Other,Bengaluru,High,1950,Flexion Sport 858,Sports,Flexion,10724.65,4.2,2025-02-04 20:58:04
419,Neeraj Reddy,27,Male,Jaipur,Upper-Middle,1521,Nestica Home 830,Home,Nestica,14571.28,4.4,2025-02-04 21:07:04
981,Saanvi Reddy,37,Male,Jaipur,Lower-Middle,1540,Leaf&Line Book 830,Books,Leaf&Line,1022.6,4.1,2025-02-04 21:28:04
925,Ira Singh,28,Female,Chennai,Low,1839,Homely Home 186,Home,Homely,19621.77,5.0,2025-02-04 22:34:04
480,Advika Mukherjee,32,Female,Jaipur,Middle,1922,Flexion Sport 215,Sports,Flexion,16831.73,3.5,2025-02-04 23:11:04
668,Anaya Mehta,35,Male,Kochi,Lower-Middle,1131,Quillhouse Book 768,Books,Quillhouse,129.57,5.0,2025-02-04 23:16:04
724,Mira Mukherjee,18,Female,Hyderabad,Lower-Middle,1673,UrbanLeaf Fashion 494,Fashion,UrbanLeaf,1333.14,4.0,2025-02-04 23:39:04
974,Nikhil Reddy,40,Male,Mumbai,Middle,1779,Funfinity Toy 471,Toys,Funfinity,3619.16,4.6,2025-02-05 02:18:04
374,Diya Singh,29,Other,Pune,Upper-Middle,1478,RoadRite Automotive 759,Automotive,RoadRite,14225.04,4.5,2025-02-05 02:49:04
871,Aarav Mehta,27,Other,Mumbai,Low,1208,Lumine Beauty 472,Beauty,Lumine,3840.65,4.2,2025-02-05 05:31:04
603,Vikram Sharma,33,Male,Chennai,Lower-Middle,1199,Leaf&Line Book 950,Books,Leaf&Line,659.64,3.8,2025-02-05 09:42:04
151,Aryan Singh,30,Male,Kolkata,Middle,1208,Lumine Beauty 472,Beauty,Lumine,3470.21,3.5,2025-02-05 10:03:04
468,Aryan Khan,36,Other,Chennai,Upper-Middle,1482,Lumine Beauty 455,Beauty,Lumine,2744.86,2.6,2025-02-05 10:39:04
742,Kavya Sharma,27,Other,Pune,Upper-Middle,1519,PlayPulse Toy 728,Toys,PlayPulse,5072.8,4.2,2025-02-05 12:28:04
534,Advika Nair,37,Other,Jaipur,Lower-Middle,1641,KiddiCo Toy 535,Toys,KiddiCo,3562.03,4.1,2025-02-05 13:40:04
610,Aryan Singh,35,Female,Pune,Middle,1786,ModeX Fashion 870,Fashion,ModeX,3706.02,4.9,2025-02-05 14:16:04
466,Diya Mehta,28,Other,Mumbai,Low,1997,GoodGrain Grocery 136,Grocery,GoodGrain,491.09,5.0,2025-02-05 16:09:04
183,Aryan Sharma,32,Other,Bengaluru,Lower-Middle,1991,SwiftFit Sport 761,Sports,SwiftFit,19347.74,3.8,2025-02-05 18:50:04
899,Advika Nair,31,Other,Kochi,Upper-Middle,1493,RoadRite Automotive 829,Automotive,RoadRite,20236.23,4.7,2025-02-05 20:09:04
770,Kavya Khan,35,Female,Mumbai,Middle,1762,KiddiCo Toy 196,Toys,KiddiCo,1097.34,5.0,2025-02-05 20:18:04
225,Shreya Mehta,38,Female,Pune,Middle,1817,ModeX Fashion 321,Fashion,ModeX,925.61,3.7,2025-02-05 20:28:04
371,Rohan Mehta,34,Male,Jaipur,Middle,1689,ModeX Fashion 655,Fashion,ModeX,3220.38,4.6,2025-02-05 20:45:04
494,Neeraj Patel,30,Male,Chennai,Lower-Middle,1657,TorqueX Automotive 643,Automotive,TorqueX,2135.88,4.1,2025-02-05 21:30:04
383,Vikram Mehta,18,Other,Pune,Upper-Middle,1165,Homely Home 360,Home,Homely,9510.19,3.7,2025-02-05 22:02:04
881,Kabir Singh,30,Female,Jaipur,Middle,1573,GreenBarn Grocery 378,Grocery,GreenBarn,130.15,4.1,2025-02-06 01:01:04
551,Nikhil Das,39,Other,Hyderabad,Upper-Middle,1953,PureGlow Beauty 231,Beauty,PureGlow,2089.19,4.5,2025-02-06 01:38:04
464,Tarun Das,25,Male,Delhi,Middle,1504,Toyverse Toy 218,Toys,Toyverse,3581.66,3.3,2025-02-06 02:42:04
953,Zara Reddy,37,Other,Kolkata,Lower-Middle,1321,GreenBarn Grocery 566,Grocery,GreenBarn,326.65,5.0,2025-02-06 03:32:04
127,Rohan Mehta,43,Female,Mumbai,Middle,1107,Tailspin Pet 706,Pets,Tailspin,8284.9,3.9,2025-02-06 03:36:04
57,Advika Patel,36,Female,Bengaluru,Upper-Middle,1667,StoryArc Book 689,Books,StoryArc,172.14,2.7,2025-02-06 04:29:04
890,Tarun Sharma,25,Other,Delhi,Middle,1359,Whiskerly Pet 310,Pets,Whiskerly,5646.99,5.0,2025-02-06 05:55:04
859,Diya Mukherjee,40,Other,Bengaluru,Lower-Middle,1163,RoadRite Automotive 920,Automotive,RoadRite,25155.85,4.8,2025-02-06 06:55:04
506,Saanvi Khan,35,Male,Jaipur,Upper-Middle,1758,Homely Home 355,Home,Homely,16900.04,4.3,2025-02-06 07:12:04
833,Kavya Khan,29,Male,Delhi,Middle,1970,UrbanLeaf Fashion 624,Fashion,UrbanLeaf,2438.16,4.7,2025-02-06 08:07:04
430,Ishan Reddy,42,Other,Mumbai,Middle,1944,NutriGo Grocery 674,Grocery,NutriGo,298.21,3.8,2025-02-06 08:18:04
601,Saanvi Mukherjee,39,Other,Mumbai,Lower-Middle,1434,FurEver Pet 167,Pets,FurEver,6525.93,5.0,2025-02-06 08:25:04
556,Mira Khan,27,Other,Bengaluru,Upper-Middle,1989,Bloomly Beauty 771,Beauty,Bloomly,2133.12,5.0,2025-02-06 09:30:04
312,Vikram Reddy,34,Other,Kochi,Lower-Middle,1516,PetVibe Pet 752,Pets,PetVibe,8091.0,4.2,2025-02-06 10:40:04
544,Saanvi Das,36,Male,Mumbai,Lower-Middle,1820,Auralux Electronic 800,Electronics,Auralux,59540.59,2.8,2025-02-06 14:08:04
724,Mira Mukherjee,18,Female,Hyderabad,Lower-Middle,1491,KiddiCo Toy 198,Toys,KiddiCo,609.31,3.3,2025-02-06 14:17:04
827,Vikram Patel,34,Male,Chennai,Middle,1802,BluePine Fashion 974,Fashion,BluePine,2752.29,4.2,2025-02-06 15:55:04
721,Vikram Iyer,18,Other,Mumbai,Upper-Middle,1320,Autonix Automotive 473,Automotive,Autonix,22585.97,4.6,2025-02-06 18:28:04
637,Diya Iyer,25,Female,Jaipur,Upper-Middle,1479,Flexion Sport 138,Sports,Flexion,16291.96,3.9,2025-02-06 19:34:04
300,Anaya Reddy,45,Male,Ahmedabad,Low,1804,Flexion Sport 135,Sports,Flexion,9839.99,4.4,2025-02-06 20:01:04
994,Kavya Singh,42,Male,Hyderabad,Low,1312,Nestica Home 169,Home,Nestica,9478.06,4.9,2025-02-06 20:47:04
328,Ishan Sharma,45,Other,Pune,High,1509,Whiskerly Pet 300,Pets,Whiskerly,9801.2,5.0,2025-02-06 22:31:04
1000,Aryan Reddy,27,Other,Ahmedabad,Middle,1525,GoodGrain Grocery 985,Grocery,GoodGrain,165.86,4.7,2025-02-06 23:46:04
205,Tarun Mukherjee,39,Other,Ahmedabad,Middle,1856,ModeX Fashion 162,Fashion,ModeX,4898.41,3.9,2025-02-07 00:52:04
764,Ira Patel,18,Female,Mumbai,Lower-Middle,1133,Toyverse Toy 276,Toys,Toyverse,1916.08,3.2,2025-02-07 01:16:04
265,Neeraj Patel,38,Female,Bengaluru,Middle,1415,Bloomly Beauty 600,Beauty,Bloomly,1845.66,4.3,2025-02-07 01:55:04
427,Rohan Khan,25,Other,Pune,Middle,1718,Quillhouse Book 786,Books,Quillhouse,1430.0,3.2,2025-02-07 02:01:04
493,Advika Reddy,31,Female,Bengaluru,High,1030,PureGlow Beauty 116,Beauty,PureGlow,133.73,4.5,2025-02-07 02:22:04
726,Anaya Das,48,Other,Delhi,Upper-Middle,1924,Furnio Home 255,Home,Furnio,26556.66,4.6,2025-02-07 03:21:04
780,Aarav Mukherjee,22,Female,Hyderabad,Lower-Middle,1437,Homely Home 472,Home,Homely,3605.73,4.7,2025-02-07 03:31:04
720,Aryan Mehta,24,Other,Mumbai,Lower-Middle,1098,Bloomly Beauty 571,Beauty,Bloomly,2387.28,4.0,2025-02-07 05:50:04
986,Aryan Nair,28,Male,Bengaluru,Upper-Middle,1448,ZenWare Electronic 763,Electronics,ZenWare,73864.92,4.3,2025-02-07 05:52:04
289,Tarun Sharma,21,Other,Jaipur,Low,1325,FurEver Pet 795,Pets,FurEver,6921.66,3.3,2025-02-07 06:25:04
901,Nikhil Das,29,Other,Pune,Middle,1646,PixelPeak Electronic 272,Electronics,PixelPeak,15617.39,3.3,2025-02-07 08:03:04
151,Aryan Singh,30,Male,Kolkata,Middle,1899,Auralux Electronic 672,Electronics,Auralux,23275.5,4.1,2025-02-07 08:44:04
789,Saanvi Das,43,Female,Chennai,Middle,1677,Tailspin Pet 651,Pets,Tailspin,2007.33,2.8,2025-02-07 09:25:04
604,Aryan Khan,31,Male,Kolkata,Upper-Middle,1496,Nestica Home 366,Home,Nestica,8711.3,4.6,2025-02-07 12:24:04
18,Shreya Nair,28,Female,Mumbai,Middle,1916,Quillhouse Book 326,Books,Quillhouse,1026.16,4.3,2025-02-07 15:58:04
843,Rohan Mukherjee,34,Female,Mumbai,Low,1682,PetVibe Pet 756,Pets,PetVibe,6441.36,4.4,2025-02-07 17:25:04
394,Aarav Mehta,28,Male,Bengaluru,Middle,1890,ModeX Fashion 541,Fashion,ModeX,658.85,5.0,2025-02-07 17:30:04
118,Advika Khan,23,Male,Bengaluru,Low,1183,NovaTech Electronic 537,Electronics,NovaTech,16924.76,3.8,2025-02-07 20:56:04
603,Vikram Sharma,33,Male,Chennai,Lower-Middle,1777,Tailspin Pet 507,Pets,Tailspin,5254.04,4.4,2025-02-07 21:36:04
546,Saanvi Mehta,24,Female,Ahmedabad,Lower-Middle,1790,Funfinity Toy 536,Toys,Funfinity,2137.5,4.5,2025-02-07 21:38:04
912,Nikhil Iyer,35,Male,Mumbai,Middle,1285,CasaCore Home 372,Home,CasaCore,14123.02,5.0,2025-02-07 21:50:04
700,Mira Patel,22,Female,Delhi,Middle,1280,Flexion Sport 429,Sports,Flexion,2022.02,4.0,2025-02-07 22:07:04
429,Kabir Das,30,Male,Hyderabad,Lower-Middle,1202,Quillhouse Book 168,Books,Quillhouse,697.99,4.3,2025-02-07 22:56:04
500,Yash Reddy,40,Other,Pune,Upper-Middle,1139,Auralux Electronic 654,Electronics,Auralux,41808.92,3.8,2025-02-07 22:58:04
76,Aryan Mukherjee,27,Female,Kochi,Middle,1134,Leaf&Line Book 278,Books,Leaf&Line,568.14,3.4,2025-02-07 23:10:04
778,Shreya Iyer,25,Other,Chennai,Lower-Middle,1220,Athletiq Sport 686,Sports,Athletiq,3562.35,5.0,2025-02-07 23:41:04
924,Ishan Mukherjee,38,Male,Chennai,Lower-Middle,1724,Electra Electronic 115,Electronics,Electra,12265.07,3.8,2025-02-08 00:40:04
304,Aryan Nair,29,Male,Hyderabad,Upper-Middle,1273,Tailspin Pet 396,Pets,Tailspin,8126.04,3.5,2025-02-08 03:15:04
616,Rohan Sharma,41,Other,Delhi,Middle,1240,GlowGrid Home 700,Home,GlowGrid,24711.82,5.0,2025-02-08 06:29:04
